index,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,visit,conversion,spend
36457,5,3) $200 - $350,328.85,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
34819,8,3) $200 - $350,223.18,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
48854,11,3) $200 - $350,287.9,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
58000,6,1) $0 - $100,88.23,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
14,4,3) $200 - $350,241.42,0,1,Rural,1,Multichannel,No E-Mail,0,0,0.0
62113,3,3) $200 - $350,277.39,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
2578,12,3) $200 - $350,248.49,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
6477,9,4) $350 - $500,429.06,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.0
13801,1,3) $200 - $350,245.67,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
30215,10,5) $500 - $750,604.48,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
19938,9,1) $0 - $100,64.87,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
8976,6,1) $0 - $100,97.77,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
6269,10,1) $0 - $100,55.91,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
40111,3,4) $350 - $500,437.68,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
25820,10,2) $100 - $200,157.87,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
401,5,5) $500 - $750,568.26,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
50478,6,2) $100 - $200,115.24,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
45149,11,4) $350 - $500,477.49,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
48016,12,2) $100 - $200,161.37,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
48205,1,1) $0 - $100,60.76,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
58558,6,1) $0 - $100,43.37,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
8886,12,3) $200 - $350,260.98,1,1,Rural,1,Phone,No E-Mail,0,0,0.0
47998,7,1) $0 - $100,44.64,1,0,Urban,0,Phone,No E-Mail,1,0,0.0
29605,4,4) $350 - $500,427.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
62502,8,1) $0 - $100,36.97,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
36063,5,4) $350 - $500,415.87,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
59484,3,"7) $1,000 +",1074.9,1,1,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
27369,7,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
7208,2,2) $100 - $200,190.63,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
945,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
41541,8,3) $200 - $350,277.55,1,1,Urban,1,Phone,No E-Mail,0,0,0.0
40271,10,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
40538,10,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,1,0,0.0
23862,1,2) $100 - $200,102.64,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
667,1,1) $0 - $100,70.17,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
34763,1,5) $500 - $750,506.56,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
61227,1,1) $0 - $100,43.43,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
40882,9,2) $100 - $200,114.69,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
59540,2,4) $350 - $500,475.48,0,1,Rural,0,Multichannel,No E-Mail,0,0,0.0
19992,1,3) $200 - $350,303.19,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
39917,4,3) $200 - $350,230.23,1,1,Urban,0,Phone,No E-Mail,1,0,0.0
37609,9,1) $0 - $100,80.54,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
3422,6,3) $200 - $350,273.88,1,0,Surburban,1,Multichannel,No E-Mail,0,0,0.0
62343,11,1) $0 - $100,53.32,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
40849,1,2) $100 - $200,140.36,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
18478,3,1) $0 - $100,50.17,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
18742,2,3) $200 - $350,317.71,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
450,9,1) $0 - $100,44.68,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
51121,11,2) $100 - $200,166.32,0,1,Surburban,0,Web,No E-Mail,1,0,0.0
41088,2,5) $500 - $750,551.58,1,0,Urban,1,Web,No E-Mail,0,0,0.0
40546,6,1) $0 - $100,70.13,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
56724,1,4) $350 - $500,351.98,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
56735,4,4) $350 - $500,370.67,1,0,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
58358,10,4) $350 - $500,492.81,0,1,Urban,0,Multichannel,No E-Mail,0,0,0.0
39396,9,1) $0 - $100,34.43,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
49444,8,2) $100 - $200,125.11,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
3013,10,2) $100 - $200,161.01,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
28945,6,2) $100 - $200,175.46,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
43852,1,3) $200 - $350,292.16,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.0
10748,2,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,1,0,0.0
1756,8,3) $200 - $350,230.56,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
5668,12,1) $0 - $100,78.44,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
3868,8,1) $0 - $100,84.41,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
52750,9,2) $100 - $200,162.32,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
28966,6,2) $100 - $200,112.79,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
38515,9,1) $0 - $100,95.13,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
23909,4,"6) $750 - $1,000",888.63,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
49271,6,3) $200 - $350,245.65,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
3862,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
57046,11,3) $200 - $350,215.23,1,0,Rural,0,Multichannel,No E-Mail,0,0,0.0
10584,10,3) $200 - $350,202.9,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
29239,1,3) $200 - $350,320.42,0,1,Rural,1,Web,No E-Mail,0,0,0.0
61600,8,1) $0 - $100,98.72,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
31334,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
53021,11,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
33373,9,3) $200 - $350,200.4,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
38029,5,1) $0 - $100,62.91,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
31767,9,1) $0 - $100,29.99,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
54898,8,3) $200 - $350,222.21,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
24146,1,4) $350 - $500,388.61,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0
6697,6,3) $200 - $350,328.32,1,0,Urban,1,Web,No E-Mail,0,0,0.0
54018,2,2) $100 - $200,100.18,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
30935,3,1) $0 - $100,56.46,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
31572,6,5) $500 - $750,536.55,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
31826,11,2) $100 - $200,189.63,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
999,9,1) $0 - $100,29.99,0,1,Rural,1,Web,No E-Mail,0,0,0.0
28814,10,1) $0 - $100,67.09,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
20197,11,3) $200 - $350,313.87,1,0,Urban,1,Web,Womens E-Mail,1,0,0.0
14262,3,1) $0 - $100,29.99,1,0,Rural,1,Phone,No E-Mail,0,0,0.0
6341,10,2) $100 - $200,145.12,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
8081,1,2) $100 - $200,152.5,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
1694,1,3) $200 - $350,236.7,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
32913,5,1) $0 - $100,73.37,1,0,Urban,1,Phone,Womens E-Mail,1,0,0.0
39763,4,5) $500 - $750,604.01,1,0,Urban,1,Multichannel,Womens E-Mail,0,0,0.0
16889,4,3) $200 - $350,210.6,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
1209,7,4) $350 - $500,355.91,1,0,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
22752,9,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,1,0,0.0
32434,5,5) $500 - $750,581.36,0,1,Urban,1,Multichannel,No E-Mail,0,0,0.0
11327,1,3) $200 - $350,342.99,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
23541,3,2) $100 - $200,180.73,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7443,10,2) $100 - $200,171.04,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
54951,7,2) $100 - $200,104.43,0,1,Urban,0,Web,No E-Mail,0,0,0.0
39076,10,1) $0 - $100,71.54,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
44553,2,4) $350 - $500,416.72,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
7558,3,2) $100 - $200,169.31,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
3669,11,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
2158,1,3) $200 - $350,282.33,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
37506,12,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
48469,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
30982,8,2) $100 - $200,142.39,0,1,Urban,1,Web,No E-Mail,0,0,0.0
22511,10,2) $100 - $200,166.97,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
41536,9,5) $500 - $750,545.95,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
18085,12,3) $200 - $350,204.97,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
52709,5,2) $100 - $200,199.44,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
48177,1,3) $200 - $350,292.31,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
740,11,2) $100 - $200,143.91,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
50680,6,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
3254,4,2) $100 - $200,181.6,0,1,Rural,1,Web,No E-Mail,0,0,0.0
25354,2,1) $0 - $100,73.07,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
9421,9,1) $0 - $100,80.24,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
48029,3,4) $350 - $500,361.69,1,0,Surburban,0,Phone,Womens E-Mail,1,0,0.0
9848,6,3) $200 - $350,264.78,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
29095,5,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
35948,4,1) $0 - $100,39.9,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
35574,10,3) $200 - $350,341.47,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
41893,1,3) $200 - $350,258.18,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
4136,8,1) $0 - $100,65.15,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
30772,3,1) $0 - $100,75.1,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
8991,2,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
19915,1,3) $200 - $350,340.07,1,0,Surburban,0,Web,No E-Mail,1,0,0.0
2096,4,4) $350 - $500,359.17,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
42550,9,4) $350 - $500,389.1,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
30069,10,2) $100 - $200,103.21,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
11648,9,1) $0 - $100,29.99,1,0,Rural,1,Phone,Womens E-Mail,0,0,0.0
47364,10,2) $100 - $200,110.29,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
56714,2,1) $0 - $100,34.04,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
17625,2,"7) $1,000 +",1122.34,1,1,Surburban,1,Web,Womens E-Mail,1,0,0.0
21878,6,1) $0 - $100,66.19,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
773,10,3) $200 - $350,246.4,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
22555,8,2) $100 - $200,179.12,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0
20432,2,2) $100 - $200,186.32,1,0,Surburban,1,Phone,Womens E-Mail,1,1,148.11
12925,5,3) $200 - $350,204.65,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
10260,2,3) $200 - $350,271.37,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
41931,9,4) $350 - $500,476.59,1,0,Rural,0,Multichannel,Womens E-Mail,0,0,0.0
48492,4,2) $100 - $200,187.03,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
5541,1,5) $500 - $750,670.84,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
1636,9,2) $100 - $200,122.8,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
16213,1,4) $350 - $500,402.82,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
22442,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
55307,12,2) $100 - $200,131.69,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
40552,7,1) $0 - $100,70.46,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
8782,8,1) $0 - $100,34.03,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
15160,12,1) $0 - $100,29.99,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
60593,11,3) $200 - $350,283.09,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
52694,2,3) $200 - $350,333.38,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
23603,1,1) $0 - $100,29.99,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.0
61096,1,2) $100 - $200,129.41,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
50196,2,4) $350 - $500,360.69,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0
4735,12,1) $0 - $100,40.51,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
37354,10,2) $100 - $200,167.9,0,1,Surburban,0,Web,Womens E-Mail,0,0,0.0
35000,8,1) $0 - $100,29.99,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
4531,9,1) $0 - $100,35.9,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
15335,11,1) $0 - $100,41.24,1,0,Urban,1,Web,No E-Mail,0,0,0.0
13727,12,2) $100 - $200,187.04,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
8385,3,2) $100 - $200,151.78,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
2517,3,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,0,0,0.0
58089,2,2) $100 - $200,107.19,1,0,Urban,0,Web,No E-Mail,0,0,0.0
43494,5,4) $350 - $500,411.24,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
14211,5,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
35728,1,3) $200 - $350,303.03,1,1,Surburban,0,Phone,No E-Mail,0,0,0.0
45689,10,3) $200 - $350,248.65,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
15311,6,1) $0 - $100,36.2,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
18864,9,2) $100 - $200,105.41,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
53626,8,1) $0 - $100,29.99,1,0,Urban,0,Web,No E-Mail,0,0,0.0
17650,4,"7) $1,000 +",1378.95,1,1,Surburban,1,Multichannel,No E-Mail,0,0,0.0
25596,9,2) $100 - $200,117.45,1,0,Urban,1,Phone,No E-Mail,0,0,0.0
7228,10,1) $0 - $100,35.71,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
28231,7,3) $200 - $350,200.79,0,1,Rural,0,Web,Womens E-Mail,1,0,0.0
24756,1,5) $500 - $750,612.33,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
7538,4,1) $0 - $100,41.79,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
1050,6,2) $100 - $200,139.65,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
12532,5,4) $350 - $500,374.85,1,0,Urban,0,Web,No E-Mail,0,0,0.0
7094,1,3) $200 - $350,348.8,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
44276,10,1) $0 - $100,42.69,0,1,Rural,1,Phone,No E-Mail,0,0,0.0
39517,1,3) $200 - $350,339.78,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
52111,2,1) $0 - $100,29.99,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
61800,6,2) $100 - $200,140.17,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
5548,5,4) $350 - $500,473.17,1,0,Surburban,0,Multichannel,Womens E-Mail,1,0,0.0
4055,12,5) $500 - $750,502.84,1,0,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
21833,10,1) $0 - $100,65.55,0,1,Urban,1,Web,Womens E-Mail,0,0,0.0
32754,11,1) $0 - $100,50.36,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
8970,10,2) $100 - $200,112.52,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
39107,9,2) $100 - $200,175.3,0,1,Rural,0,Web,Womens E-Mail,0,0,0.0
29798,2,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
5195,1,2) $100 - $200,121.34,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
4780,10,3) $200 - $350,296.47,1,0,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
12277,6,2) $100 - $200,199.25,0,1,Surburban,1,Phone,No E-Mail,0,0,0.0
59675,7,1) $0 - $100,86.56,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
62447,4,4) $350 - $500,415.16,1,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
45209,2,1) $0 - $100,29.99,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
2150,8,2) $100 - $200,101.67,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
3253,2,4) $350 - $500,414.66,1,0,Urban,1,Web,Womens E-Mail,0,0,0.0
42656,2,2) $100 - $200,124.06,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
9094,3,2) $100 - $200,177.14,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
3211,6,3) $200 - $350,249.17,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
2784,9,2) $100 - $200,100.86,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
46025,6,2) $100 - $200,183.31,0,1,Urban,0,Web,Womens E-Mail,0,0,0.0
29651,10,3) $200 - $350,325.12,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
48883,3,4) $350 - $500,387.14,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
59009,9,2) $100 - $200,157.13,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
52715,11,1) $0 - $100,92.6,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
55716,6,2) $100 - $200,162.92,1,0,Urban,0,Phone,Womens E-Mail,0,0,0.0
6421,1,"6) $750 - $1,000",996.66,0,1,Rural,1,Phone,Womens E-Mail,0,0,0.0
19512,1,1) $0 - $100,84.43,1,0,Rural,1,Web,Womens E-Mail,0,0,0.0
3746,1,3) $200 - $350,234.51,1,0,Surburban,0,Phone,Womens E-Mail,0,0,0.0
25775,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
33579,6,1) $0 - $100,52.35,0,1,Urban,0,Web,No E-Mail,0,0,0.0
24228,7,1) $0 - $100,40.94,0,1,Urban,0,Web,No E-Mail,0,0,0.0
16098,1,"6) $750 - $1,000",774.94,1,0,Rural,1,Multichannel,No E-Mail,0,0,0.0
14369,1,4) $350 - $500,382.89,0,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
47727,3,1) $0 - $100,29.99,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
62189,1,4) $350 - $500,362.28,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
31461,8,3) $200 - $350,211.98,0,1,Rural,0,Phone,Womens E-Mail,0,0,0.0
38733,4,4) $350 - $500,377.77,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
59063,3,2) $100 - $200,163.2,1,0,Urban,1,Phone,Womens E-Mail,0,0,0.0
15554,6,"7) $1,000 +",1008.2,1,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
8944,9,3) $200 - $350,206.51,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
58508,1,5) $500 - $750,507.82,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
37219,8,2) $100 - $200,121.19,1,0,Urban,1,Web,No E-Mail,1,0,0.0
16918,7,2) $100 - $200,111.7,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
12856,10,4) $350 - $500,362.4,1,1,Urban,0,Web,No E-Mail,0,0,0.0
21530,2,1) $0 - $100,66.33,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
24343,2,3) $200 - $350,202.82,1,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
26019,10,1) $0 - $100,29.99,0,1,Urban,0,Web,No E-Mail,1,0,0.0
40715,1,3) $200 - $350,276.07,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0
22673,11,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
63907,10,1) $0 - $100,40.42,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
54000,2,4) $350 - $500,481.09,1,0,Surburban,0,Multichannel,No E-Mail,0,0,0.0
45659,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,No E-Mail,0,0,0.0
36001,8,3) $200 - $350,237.25,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
22722,1,3) $200 - $350,306.76,1,1,Surburban,0,Phone,Womens E-Mail,0,0,0.0
42830,9,3) $200 - $350,218.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
23795,5,2) $100 - $200,160.49,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
49695,12,1) $0 - $100,36.17,0,1,Surburban,1,Web,Womens E-Mail,0,0,0.0
41151,4,5) $500 - $750,605.14,0,1,Surburban,1,Multichannel,No E-Mail,1,0,0.0
14002,5,3) $200 - $350,268.33,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
39056,1,2) $100 - $200,155.54,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
36324,1,"7) $1,000 +",1499.11,0,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
36463,10,1) $0 - $100,68.85,0,1,Urban,1,Phone,No E-Mail,0,0,0.0
28580,10,1) $0 - $100,45.03,0,1,Surburban,0,Web,No E-Mail,0,0,0.0
21625,3,2) $100 - $200,176.3,1,0,Urban,1,Web,No E-Mail,0,0,0.0
48413,1,2) $100 - $200,150.61,1,0,Urban,0,Phone,No E-Mail,1,1,120.43
56619,3,4) $350 - $500,460.51,1,1,Surburban,0,Multichannel,No E-Mail,0,0,0.0
41746,2,1) $0 - $100,45.24,0,1,Surburban,1,Web,No E-Mail,0,0,0.0
15053,1,3) $200 - $350,223.64,1,1,Surburban,0,Multichannel,Womens E-Mail,0,0,0.0
26609,3,3) $200 - $350,275.51,1,0,Surburban,0,Web,No E-Mail,0,0,0.0
62213,4,"6) $750 - $1,000",942.83,1,1,Surburban,1,Multichannel,Womens E-Mail,0,0,0.0
12648,10,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
43395,3,2) $100 - $200,196.1,1,0,Rural,0,Phone,Womens E-Mail,1,0,0.0
36796,1,3) $200 - $350,327.73,1,1,Rural,1,Phone,No E-Mail,1,0,0.0
11779,11,1) $0 - $100,29.99,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
43686,9,1) $0 - $100,41.35,1,0,Urban,0,Web,Womens E-Mail,1,0,0.0
109,12,2) $100 - $200,129.73,1,0,Surburban,0,Web,Womens E-Mail,0,0,0.0
5526,2,1) $0 - $100,35.58,1,0,Urban,0,Web,No E-Mail,1,0,0.0
31053,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
33636,10,4) $350 - $500,377.69,1,1,Surburban,1,Phone,No E-Mail,0,0,0.0
24936,8,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,0,0,0.0
46608,1,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0
40875,1,3) $200 - $350,277.55,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0
45037,4,2) $100 - $200,191.07,0,1,Surburban,1,Phone,Womens E-Mail,0,0,0.0
26626,1,3) $200 - $350,207.17,1,0,Rural,0,Phone,Womens E-Mail,0,0,0.0
37423,7,1) $0 - $100,70.18,0,1,Urban,0,Phone,Womens E-Mail,0,0,0.0
9101,2,"6) $750 - $1,000",794.47,1,0,Urban,1,Web,No E-Mail,0,0,0.0
18857,5,3) $200 - $350,344.6,1,0,Urban,0,Web,Womens E-Mail,0,0,0.0
17763,3,3) $200 - $350,233.31,1,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
35740,2,5) $500 - $750,705.56,1,0,Surburban,1,Web,Womens E-Mail,0,0,0.0
10999,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,No E-Mail,0,0,0.0
51930,10,4) $350 - $500,370.83,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
511,9,2) $100 - $200,198.54,0,1,Urban,0,Phone,No E-Mail,0,0,0.0
54754,6,3) $200 - $350,266.85,0,1,Rural,0,Phone,No E-Mail,0,0,0.0
49843,5,2) $100 - $200,183.62,1,0,Surburban,1,Phone,Womens E-Mail,0,0,0.0
7142,8,2) $100 - $200,146.28,1,0,Urban,0,Phone,Womens E-Mail,1,0,0.0
39968,2,3) $200 - $350,296.63,0,1,Urban,1,Phone,Womens E-Mail,0,0,0.0
22726,6,3) $200 - $350,242.45,1,0,Urban,0,Multichannel,No E-Mail,0,0,0.0
28522,8,1) $0 - $100,97.31,1,0,Urban,0,Phone,No E-Mail,0,0,0.0
21115,4,3) $200 - $350,234.21,0,1,Urban,0,Multichannel,Womens E-Mail,0,0,0.0
54287,1,2) $100 - $200,141.61,1,0,Surburban,0,Phone,No E-Mail,0,0,0.0
6618,4,2) $100 - $200,178.82,1,0,Rural,0,Phone,No E-Mail,0,0,0.0
